,SUPERFICIE_VETRATA_OPACA,ALTEZZA_EDIFICIO,DEGREE_DAYS,TRASMITTANZA_MEDIA_COPERTURA,TRASMITTANZA_MEDIA_SERRAMENTO,TRASMITTANZA_MEDIA_INVOLUCRO,TRASMITTANZA_MEDIA_BASAMENTO,SUPERFICIE_NETTA,VOLUME_NETTO,NEW_CODE_PROVINCIA,SUPERFICIE_OPACA,ANNO_CODE,NUMERO_GENERATORI,ETH,CLASSE_ENERGETICA
1117109,0.0684,4.47,2506.0,0.165,1.215,0.1665,0.148,174.97,477.38,1.0009,524.7916,1.0005,1,19.3243,2
1117317,0.0594,5.02,2426.0,0.125,1.3,0.1509,0.23,154.8,426.1,1.0005,579.7706000000001,1.0005,2,30.2955,2
1117508,0.0655,4.49,2506.0,0.1357,1.473,0.189,0.1756,770.3,2118.28,1.0006,1812.9245,1.0005,2,25.6521,1
1117561,0.0562,4.36,2541.0,0.228,1.468,0.2211,0.169,79.551,214.787,1.0007,202.1138,1.0005,1,33.2869,1
1118117,0.0411,3.86,2389.0,0.1879,1.0301,0.2318,0.2788,203.0,590.0,1.0007,445.2689,1.0005,1,44.7043,2
1118139,0.1505,4.34,2533.0,0.314,0.9617,0.3588,0.299,245.9,733.57,1.0008,436.0445,1.0005,2,25.8573,2
1118235,0.0661,3.69,2383.0,0.251,1.3,0.3109,0.251,60.63,163.7,1.0008,173.8139,1.0005,1,18.2306,2
1118333,0.0895,3.84,2441.0,0.1417,1.0166,0.185,0.113,162.5,409.5,1.0012,518.6005,1.0005,1,20.0103,1
1118382,0.0626,4.46,2399.0,0.1899,1.403,0.224,0.2376,123.3,332.91,1.0007,378.9174,1.0005,2,31.6959,2
1118450,0.064,4.02,2469.0,0.2519,1.1392,0.2567,0.2423,348.49,995.69,1.0005,872.6560000000001,1.0005,2,35.7202,2
1118633,0.0829,4.19,2453.0,0.2759,1.7056,0.2271,0.2332,1381.54,3583.74,1.0008,3657.8771,1.0005,3,40.9364,2
1118659,0.0461,4.44,2474.0,0.2185,1.5954,0.2849,0.2139,129.878,390.767,1.0006,526.0239,1.0,1,64.6143,2
1118827,0.0734,4.2,2755.0,0.188,1.2878,0.2553,0.393,102.34,308.04,1.0004,240.2866,1.0005,1,31.1453,2
1118861,0.0731,3.6,2682.0,0.211,1.0865,0.2472,0.34,103.76,251.4,1.0003,182.1769,1.0005,2,29.9976,2
1118947,0.0725,4.42,2399.0,0.229,1.4,0.2593,0.241,112.31,326.96,1.0007,301.669,1.0005,1,32.9135,2
1118992,0.0559,3.99,2592.0,0.183,1.2274,0.2401,0.185,87.39,241.78,1.0001,201.7851,1.0003,1,23.2657,1
1119173,0.0802,4.02,2498.0,0.284,1.3273,0.2759,0.299,103.48,279.4,1.0012,301.1098,1.0005,1,38.9225,2
1119176,0.0776,4.18,2421.0,0.205,1.0668,0.1775,0.301,140.9,420.2,1.0002,330.6394,1.0005,2,27.3686,1
1119237,0.0647,3.78,2581.0,0.262,1.0528,0.2827,0.2711,153.4,383.9,1.0008,355.3053,1.0005,1,28.4278,2
1119257,0.0653,4.76,2519.0,0.198,1.231,0.2064,0.2082,171.011,475.529,1.0003,684.6447000000001,1.0005,2,48.6031,2
1119262,0.1543,3.83,2404.0,0.195,1.8911,0.259,0.202,7532.71,20339.07,1.0002,9668.5307,1.0005,1,16.5926,2
1119810,0.101,4.26,2501.0,0.164,1.4999,0.2855,0.258,386.17,1100.57,1.0007,881.9799,1.0005,1,25.5521,2
1119910,0.0466,5.04,2544.0,0.206,1.6879,0.147,0.2093,92.84,348.48,1.0011,401.8234,1.0005,1,68.3488,2
1120091,0.1238,4.1,2471.0,0.173,1.5166,0.197,0.2142,138.16,421.83,1.0002,400.4862,1.0005,1,40.9946,2
1120372,0.046,3.8,2505.0,0.185,1.2841,0.1967,0.2,195.72,469.57,1.0002,492.494,1.0005,1,35.1809,2
1120402,0.0939,4.43,2404.0,0.189,1.2801,0.2547,0.247,82.12,221.72,1.0005,232.9761,1.0005,1,52.8041,2
1120536,0.088,4.31,2840.0,0.2187,1.2312,0.2272,0.1645,701.07,1899.81,1.0009,1775.414,1.0005,2,65.3244,2
1120934,0.2071,4.03,2533.0,0.1619,1.1699,0.1821,0.236,775.22,2117.65,1.0012,1246.4629,1.0005,1,22.2895,2
1121806,0.0321,4.55,2388.0,0.259,1.4916,0.2477,0.244,137.62,403.77,1.0012,447.2579,1.0005,2,68.5238,2
1121821,0.076,5.14,2329.0,0.1683,0.8414,0.1738,0.178,297.993,863.677,1.0007,1112.959,1.0005,1,25.7719,2
1122398,0.0584,4.14,2619.0,0.4939,1.6556,0.2656,0.19,87.81,252.89,1.0011,195.6016,1.0005,1,47.677,2
1122453,0.1392,3.41,2448.0,0.232,1.5218,0.1982,0.2874,273.36,631.695,1.0002,609.4518,1.0005,1,37.7294,2
1122466,0.0829,4.0,2532.0,0.212,1.4,0.1838,0.253,200.15,542.13,1.0002,533.1971,1.0005,2,35.2299,2
1122641,0.0445,5.29,2592.0,0.114,1.2313,0.1663,0.1724,137.84,482.58,1.0001,518.7175,1.0001,2,28.7769,1
1122669,0.0625,4.13,2638.0,0.163,1.2518,0.2416,0.3475,175.14,434.48,1.0003,541.7375,1.0005,1,33.1283,2
1122689,0.0548,4.0,2450.0,0.2091,1.3128,0.4385,0.198,117.24,318.69,1.0005,302.0652,1.0005,2,47.9202,2
1122696,0.0559,4.38,2555.0,0.319,1.6563,0.2813,0.5,82.458,247.374,1.0007,323.2341,1.0003,1,53.751,2
1122790,0.0463,4.01,2352.0,0.208,1.3229,0.2811,0.2295,141.449,389.556,1.0009,310.9207,1.0005,1,36.6435,2
1122899,0.0933,4.01,2410.0,0.255,0.8785,0.2507,0.2614,153.1,413.37,1.0007,295.1167,1.0005,2,23.6632,1
1123130,0.0851,3.6,2760.0,0.1711,3.1283,0.2783,0.5826,116.5,324.31,1.0007,296.0949,1.0004,1,45.2515,2
1123571,0.0963,4.39,2557.0,0.1981,1.1372,0.2605,0.2126,510.01,1426.4,1.0002,1370.0837,1.0005,2,34.5652,2
1123758,0.0936,4.29,2427.0,0.239,1.9236,0.206,0.247,69.3,185.88,1.0004,215.5014,1.0005,1,24.3558,2
1123940,0.0488,5.0,2521.0,0.1894,1.0405,0.2278,0.222,101.05,349.56,1.0007,446.8112,1.0005,2,39.1002,2
1124337,0.1694,3.9,2652.0,0.148,1.339,0.3074,0.3975,112.35,298.87,1.0009,345.2106,1.0005,2,36.3221,2
1124695,0.1049,3.35,2226.0,0.263,1.6297,0.3477,0.327,379.2,947.4,1.0003,662.5151,1.0,1,35.1436,2
1124706,0.0669,4.02,2557.0,0.239,1.4,0.2342,0.283,426.09,1121.79,1.0006,1077.5731,1.0005,2,63.1657,2
1125157,0.065,4.74,2496.0,0.2,1.42,0.2,0.239,182.0,490.0,1.0012,526.045,1.0003,1,31.0351,2
1125183,0.0615,4.01,2389.0,0.1952,1.1262,0.2268,0.1615,161.52,429.608,1.0006,405.4085,1.0005,1,27.957,1
1125256,0.0642,3.88,2514.0,0.2082,1.4243,0.2155,0.2168,120.28,311.82,1.0003,426.0938,1.0005,2,63.7893,2
1125411,0.0942,4.38,2637.0,0.143,0.9083,0.144,0.191,108.42,303.58,1.0003,243.8178,1.0005,1,9.4286,1
1125585,0.0493,4.48,2557.0,0.2314,1.4658,0.2003,0.283,180.0,568.17,1.0006,613.8347,1.0005,2,54.1401,2
1125895,0.0616,4.73,2417.0,0.2061,1.5382,0.2305,0.2052,342.4,1142.2,1.0007,1009.6284,1.0005,1,42.6506,2
1125917,0.099,3.61,2412.0,0.3016,1.667,0.3092,0.37,608.84,1551.13,1.0008,1431.451,1.0005,1,24.3324,2
1126012,0.0431,4.83,2399.0,0.187,1.8046,0.6011,0.4224,121.87,369.56,1.0007,388.7269,1.0005,1,93.5249,2
1126067,0.0768,3.96,2596.0,0.27,1.3183,0.2332,0.386,142.76,346.8,1.0008,279.9532,1.0005,2,44.733,2
1126073,0.0485,5.03,2389.0,0.2337,1.3432,0.1541,0.306,137.56,428.91,1.0006,567.3015,1.0005,1,68.813,1
1126188,0.1152,4.98,2516.0,0.19,1.3516,0.1832,0.1856,285.13,988.61,1.0012,689.1248,1.0005,2,46.0579,2
1126305,0.1006,4.92,2700.0,0.208,0.8949,0.1695,0.149,266.21,838.92,1.0009,744.3594,1.0,1,48.995,2
1126505,0.0593,4.2,2418.0,0.197,1.3009,0.2626,0.2643,137.17,347.48,1.0009,415.1107,1.0005,1,42.5997,2
1126767,0.1513,4.03,2623.0,0.232,1.5484,0.3052,0.284,74.09,200.043,1.0011,98.7287,1.0005,2,25.5334,2
1127322,0.0757,4.85,2475.0,0.1735,1.2496,0.2558,0.2323,137.92,421.71,1.0012,453.5073,1.0005,2,46.1957,2
1127445,0.0852,3.83,2499.0,0.259,1.3361,0.2351,0.2084,186.36,485.57,1.0012,437.7248,1.0005,1,29.3601,1
1127467,0.081,4.6,2229.0,0.158,1.197,0.2056,0.2062,534.053,1441.946,1.0007,1587.8190000000002,1.0005,1,27.5184,2
1127750,0.0658,3.9,2437.0,0.177,1.3235,0.2248,0.1666,110.59,274.82,1.0009,305.8602,1.0005,2,39.4943,2
1128264,0.118,4.11,2404.0,0.309,1.5147,0.3571,0.3009,3012.97,8135.05,1.0002,4936.647,1.0005,2,31.0929,2
1128478,0.0605,4.28,2355.0,0.1692,1.6107,0.528,1.089,140.34,420.533,1.001,364.8905,1.0001,6,50.4029,2
1128616,0.1004,3.9,2563.0,0.249,1.3697,0.2487,0.271,1144.15,3089.18,1.0002,2284.7596000000003,1.0005,1,29.4062,2
1128625,0.097,4.06,2383.0,0.247,1.2518,0.2759,0.1842,122.35,326.75,1.0007,263.783,1.0005,2,25.198,2
1128725,0.0534,4.15,2473.0,0.228,1.1,0.2717,0.204,117.47,315.63,1.0012,299.1366,1.0005,2,33.65,2
1128915,0.0653,4.39,2686.0,0.1903,1.2,0.189,0.149,198.76,743.43,1.0012,504.8447000000001,1.0005,1,15.7361,2
1128936,0.0665,3.88,2514.0,0.2082,1.4276,0.2157,0.2168,120.28,311.82,1.0003,425.9115,1.0005,2,42.297,2
1129475,0.1259,4.03,2404.0,0.36,1.4452,0.2052,0.314,102.59,276.99,1.0002,236.5841,1.0005,3,50.6767,2
1129564,0.0933,4.62,2505.0,0.2648,1.3132,0.1724,0.185,109.55,339.55,1.0002,259.0797,1.0005,1,39.5311,2
1129716,0.0703,4.49,2594.0,0.206,1.4426,0.1959,0.194,102.0,321.3,1.0003,362.7297,1.0005,2,50.0935,2
1130027,0.049,4.12,2494.0,0.239,1.0619,0.6838,0.3055,193.42,518.6,1.0007,657.1510000000001,1.0005,2,60.3378,2
1130112,0.0715,4.87,2700.0,0.191,1.6496,0.179,0.157,140.8,483.9,1.0009,512.0185,1.0005,1,71.3,2
1130181,0.1443,3.79,2404.0,0.2257,1.6,0.2208,0.283,1969.62,5224.42,1.0002,2801.2157,1.0005,1,33.5331,2
1130249,0.0671,3.26,2404.0,0.475,1.5695,0.384,0.475,73.01,174.996,1.0002,253.0029,1.0005,1,35.117,2
1130550,0.0513,4.21,2388.0,0.266,0.9601,0.2986,0.2355,140.57,385.16,1.001,400.7687,1.0005,2,42.094,2
1130579,0.0548,4.28,2389.0,0.2284,1.7385,0.2851,0.3084,311.3,975.4,1.0007,802.8852,1.0005,1,48.8697,2
1130675,0.105,3.64,2460.0,0.1834,1.65,0.143,0.196,146.42,377.31,1.0008,234.475,1.0005,1,19.8868,2
1130788,0.0713,4.17,4056.0,0.186,1.1789,0.1829,0.2351,155.31,408.521,1.0004,441.453,1.0005,1,55.6084,2
1130810,0.0623,3.4,2570.0,0.194,1.59,0.192,0.206,96.5,260.55,1.0007,240.6577,1.0005,1,45.7207,2
1130926,0.0584,3.87,2882.0,0.111,1.1276,0.161,0.144,108.3,274.39,1.0003,346.0796,1.0005,1,5.6125,1
1131360,0.0978,3.8,2404.0,0.2524,1.5228,0.3293,0.278,1706.47,4638.519,1.0002,3054.7712,1.0005,2,34.997,2
1131369,0.1181,3.87,2617.0,0.284,1.4659,0.2441,0.372,461.52,1246.1,1.0002,1008.1419,1.0005,2,25.2166,2
1131521,0.112,4.01,2549.0,0.3125,1.4999,0.2959,0.2247,1551.1,4187.1,1.0002,2649.228,1.0005,1,28.8197,2
1131566,0.1629,3.69,2404.0,0.393,1.4859,0.3419,0.195,1935.88,5226.86,1.0002,3289.9121,1.0005,2,60.7769,2
1131686,0.0653,4.24,2465.0,0.211,1.299,0.2255,0.214,89.568,243.937,1.0009,308.16470000000004,1.0005,1,34.5923,2
1131740,0.0915,5.13,2388.0,0.1135,0.8826,0.1459,0.147,234.35,763.72,1.001,777.5375,1.0005,1,38.0148,2
1131996,0.092,4.27,2631.0,0.297,0.8834,0.2967,0.257,412.1,1112.71,1.0002,1033.7931999999998,1.0005,2,45.9297,2
1132209,0.0668,4.6,2623.0,0.194,1.6156,0.2968,0.263,119.46,376.26,1.0001,536.5532000000001,1.0005,1,69.4689,2
1132550,0.0886,4.07,2594.0,0.165,1.3579,0.2021,0.236,184.85,481.08,1.0003,492.5714,1.0005,1,34.739,1
1132684,0.0963,4.19,2568.0,0.1542,0.9783,0.3107,0.1904,206.08,560.17,1.0007,665.8437,1.0005,1,38.8523,2
1132779,0.1043,4.26,2447.0,0.222,1.2133,0.2538,0.2179,487.95,1317.48,1.0005,1245.6947,1.0005,1,32.5984,2
1133329,0.0935,4.24,2404.0,0.2191,1.5924,0.31,0.2528,4241.99,11465.08,1.0002,7758.5165,1.0005,1,43.7269,2
1133837,0.132,3.96,2362.0,0.1973,1.1986,0.2559,0.3578,172.082,558.492,1.0008,401.103,1.0005,2,22.3664,1
1133841,0.0684,3.95,2449.0,0.115,1.3824,0.3178,0.659,99.08,262.56,1.0002,233.5066,1.0005,1,20.5639,2
1133848,0.0898,4.27,2409.0,0.2543,1.04,0.1607,0.163,1340.7,4022.1,1.0005,1839.0402,1.0005,1,21.7228,2
1133968,0.0486,3.92,2544.0,0.244,1.5432,0.2018,0.284,127.28,361.95,1.0011,454.2514,1.0005,1,71.6915,2
1134128,3.4171,4.36,2404.0,0.1588,0.6296,0.3624,0.3037,5680.98,18003.3677,1.0002,9466.7203,1.0005,2,46.337,2
1134172,0.0333,4.26,2446.0,0.2815,1.2658,0.205,0.2287,227.81,581.62,1.0007,754.3067,1.0005,1,27.0963,2
1134198,0.1014,3.76,2404.0,0.1992,1.6378,0.3586,0.2037,1847.52,4683.98,1.0002,3404.9326,1.0005,2,28.9192,2
1134502,0.2413,3.22,2404.0,0.3306,1.988,0.478,0.3064,4648.52,12551.6,1.0002,5448.8887,1.0005,1,44.0671,2
1134936,0.0452,4.7,2617.0,0.2883,1.023,0.2164,0.2685,1015.413,2801.143,1.0002,4865.473800000001,1.0005,2,30.9152,2
1135431,0.1696,4.21,2404.0,0.2519,1.0921,0.2545,0.2519,4595.61,12555.01,1.0002,6704.5454,1.0005,1,24.6936,2
1135474,0.0594,4.75,2505.0,0.191,1.3779,0.2745,0.214,97.01,261.93,1.0007,311.0206,1.0005,1,33.4617,2
1135642,0.0255,5.4,2228.0,0.209,0.7185,0.2348,0.307,195.74,663.46,1.0003,1017.8245,1.0,1,70.0072,2
1135962,0.0974,4.29,2220.0,0.2161,1.5449,0.23,0.19,155.27,461.93,1.0008,488.7026,1.0005,1,14.27,2
1136072,0.1204,4.14,2410.0,0.293,1.7042,0.2674,0.156,2163.18,5840.68,1.0007,3922.1796,1.0005,1,21.4365,2
1136421,0.1795,4.18,2404.0,0.291,0.876,0.2813,0.2508,1149.04,3101.93,1.0005,2333.0505,1.0005,2,41.163,2
1136702,0.0932,4.47,2453.0,0.267,1.348,0.1975,0.276,280.0,796.0,1.0008,922.3418,1.0005,2,43.603,2
1136734,0.0844,4.3,2404.0,0.1065,1.4985,0.1375,0.1597,291.55,745.99,1.0002,903.3056,1.0005,2,36.312,2
1136744,0.0432,5.08,2389.0,0.177,1.0349,0.209,0.244,121.21,327.26,1.0007,514.7868000000001,1.0005,2,46.0812,2
1136916,0.2852,5.19,2228.0,0.2186,1.0102,0.2649,0.3028,429.45,1225.16,1.0003,1272.3638,1.0005,1,32.9028,1
1137281,0.2384,3.94,2427.0,0.1263,0.5987,0.1801,0.3226,274.04,734.04,1.0003,719.3276000000001,1.0005,1,31.6425,2
1137527,0.0302,4.45,3064.0,0.396,1.4835,0.1976,0.835,137.53,371.33,1.0004,568.9698,1.0003,1,106.6678,2
1137564,0.0834,3.98,2543.0,0.7,2.2329,0.387,1.3,371.5,1034.32,1.0012,666.2366000000001,1.0005,1,80.0517,2
1137870,0.0322,4.28,2399.0,0.286,1.9588,0.3466,0.5505,230.15,669.74,1.0007,757.4978,1.0001,1,65.5776,2
1137925,0.0463,3.99,2389.0,0.294,1.1193,0.2606,0.158,95.0,255.0,1.0006,316.0837,1.0005,1,29.3552,2
1138128,0.0613,4.78,2462.0,0.1336,1.2339,0.1328,0.142,123.53,330.32,1.0005,550.8087,1.0005,1,38.6749,2
1138875,0.0674,4.37,2623.0,0.167,1.5342,0.2695,0.2058,135.12,436.85,1.0001,454.7726,1.0005,1,67.5331,2
1138896,0.065,5.8,2342.0,0.1952,1.1259,0.209,0.1882,128.367,484.92,1.0012,566.4499999999999,1.0005,2,47.6136,2
1139339,0.0879,4.24,2492.0,0.2282,1.0412,0.2506,0.1594,3126.47,8437.74,1.0005,7241.0871,1.0005,2,35.8849,1
1139395,0.0575,3.8,2627.0,0.189,1.0298,0.2148,0.3219,173.18,460.17,1.0003,473.8135,1.0005,1,51.4017,2
1139411,0.0729,4.56,2477.0,0.185,1.1288,0.254,0.548,101.896,315.455,1.0008,304.4891,1.0005,1,53.957,2
1139434,0.1863,3.73,2594.0,0.229,1.1,0.202,0.186,137.43,371.06,1.0003,537.1897,1.0005,1,61.5804,1
1139733,0.1145,4.22,2404.0,0.2674,1.4304,0.2611,0.2263,7565.55,20428.0,1.0005,17088.4585,1.0005,7,33.011,2
1139959,0.0863,4.0,2623.0,0.206,1.416,0.206,0.25,173.66,474.56,1.0011,454.5637,1.0005,1,45.5451,2
1140119,0.0896,3.43,2649.0,0.2194,1.7023,0.2357,0.266,100.36,248.74,1.0002,125.2704,1.0005,1,22.6617,2
1140366,0.0476,4.79,2608.0,0.1793,1.047,0.1913,0.2114,150.25,475.0,1.0005,431.8224,1.0005,1,38.4956,2
1140406,0.0922,3.9,2536.0,0.25,1.7293,0.3092,0.3,843.25,2221.96,1.0002,1702.5277999999998,1.0005,1,27.0037,2
1140893,0.122,4.25,2404.0,0.1727,1.6229,0.1927,0.1607,2932.69,8132.39,1.0002,5948.276,1.0005,2,32.035,2
1140965,0.093,4.08,2562.0,0.2014,0.9363,0.2081,0.1977,1292.0299,3497.439,1.0009,2893.182,1.0005,3,26.0385,1
1141030,0.0532,4.06,2426.0,0.186,1.2527,0.1666,0.254,100.87,272.35,1.0005,284.0168,1.0005,1,45.4983,2
1141222,0.0629,4.31,2452.0,0.175,0.9405,0.171,0.295,80.4,248.92,1.0008,273.1731,1.0005,1,29.0562,2
1141505,0.0918,4.05,2484.0,0.1601,1.4389,0.2616,0.1719,500.4,1252.25,1.0008,1250.6262000000002,1.0005,1,18.5727,2
1141555,0.0791,3.26,2232.0,0.286,0.7996,0.2669,0.287,115.0,255.0,1.0008,195.7089,1.0005,1,23.3989,2
1141846,0.0778,4.27,2426.0,0.197,1.1896,0.2465,0.3047,154.01,451.53,1.0005,425.4322,1.0005,1,36.8335,2
1141930,0.0473,4.58,2219.0,0.196,1.2946,0.1808,0.18,183.221,568.383,1.0003,580.2247000000001,1.0005,1,53.3264,2
1141958,0.1017,4.61,2514.0,0.1116,1.2298,0.129,0.1751,152.249,411.072,1.0002,511.7283,1.0005,1,24.9086,2
1142318,0.0956,3.58,2712.0,0.202,1.4,0.18,0.2,717.23,1829.27,1.0009,1558.4594,1.0005,1,37.2996,2
1142887,0.0579,4.22,2505.0,0.194,1.2895,0.2,0.313,94.94,256.37,1.0007,297.6421,1.0005,1,47.5141,2
1143335,0.1736,4.39,2396.0,0.1813,1.1915,0.1895,0.1683,1144.0,3101.14,1.0012,4330.4214,1.0005,2,34.3513,2
1143388,0.1881,4.48,2532.0,0.2258,1.6487,0.2626,0.479,368.87,987.7999,1.0002,736.0719,1.0005,2,30.6498,2
1143415,0.1256,4.01,2389.0,0.3298,1.2971,0.2584,0.2503,2264.07,6113.81,1.0006,4000.9294,1.0005,2,35.5099,2
1143468,0.0497,4.79,2408.0,0.1798,1.5578,0.2949,0.1913,177.5,495.13,1.0009,624.4103,1.0005,1,69.6504,2
1143872,0.0488,4.8,2608.0,0.2861,0.9183,0.1838,0.101,102.25,276.08,1.0012,422.3512,1.0005,1,32.352,2
1143983,0.0707,4.23,2450.0,0.221,1.3016,0.2014,0.2,145.14,348.34,1.0005,493.4793,1.0005,1,37.4252,2
1144163,0.0811,3.83,2557.0,0.287,1.6,0.2623,0.2909,270.51,734.82,1.0001,634.1089000000001,1.0003,1,41.9786,1
1144198,0.0879,4.72,2383.0,0.209,1.0306,0.3707,0.224,250.46,704.34,1.0007,749.8121,1.0002,1,53.9628,2
1144355,0.0459,4.48,2388.0,0.2365,1.0913,0.1973,0.229,182.14,538.41,1.001,686.8441,1.0005,1,41.8141,2
1144356,0.1923,3.8,2410.0,0.2297,0.9602,0.2864,0.3118,940.668,2466.052,1.0007,1298.6507,1.0005,2,19.5062,2
1144459,0.0651,5.02,2877.0,0.198,1.6594,0.2098,0.196,101.671,330.43,1.0009,360.4749000000001,1.0005,2,60.1509,2
1144523,0.0674,4.54,2702.0,0.2178,1.2563,0.2452,0.267,105.64,313.56,1.0009,372.9426,1.0005,1,47.2227,2
1144672,0.0453,6.33,2388.0,0.176,1.3,0.3184,0.224,78.4,355.9,1.001,332.7857,1.0005,1,56.9534,2
1145043,0.1061,4.18,2506.0,0.188,1.4181,0.2537,0.1617,3240.09,8559.805,1.0006,6604.1139,1.0005,1,41.3467,2
1145104,0.0722,3.74,2404.0,0.264,1.7005,0.3165,0.318,1294.79,3357.28,1.0002,2422.4678,1.0005,2,26.3057,2
1145169,0.078,4.35,2446.0,0.157,1.2656,0.4893,0.3236,215.4,586.1,1.0009,697.953,1.0005,1,51.3878,2
1145492,0.0876,3.69,2229.0,0.226,1.5465,0.2644,0.279,60.6,163.6,1.0007,147.1524,1.0005,1,25.9705,2
1145583,0.1434,3.79,2404.0,0.2257,1.6,0.2211,0.283,1970.11,5225.75,1.0002,2803.3166,1.0005,1,33.9811,2
1145605,0.0938,4.17,2679.0,0.137,1.126,0.14,0.22,173.61,378.43,1.0003,532.9062,1.0005,1,33.0109,1
1145612,0.0555,4.26,2426.0,0.21,1.3148,0.17,0.2,130.95,389.8,1.0005,504.4645,1.0005,1,38.2519,2
1145764,0.0993,3.99,2604.0,0.3005,1.4292,0.3215,0.231,180.1,486.6,1.0007,251.2107,1.0,1,24.3143,2
1145767,0.0738,3.64,2383.0,0.251,1.3,0.2583,0.288,71.04,191.8,1.0008,233.0862,1.0005,1,24.0241,2
1145906,0.0676,4.31,2243.0,0.1787,1.0443,0.2034,0.2185,152.84,395.55,1.0008,608.7724000000001,1.0005,1,34.6282,1
1146077,0.073,4.34,2599.0,0.1742,1.954,0.2562,0.3002,151.86,398.51,1.0002,369.767,1.0005,1,48.081,2
1146220,0.0827,3.47,2383.0,0.264,1.8,0.2763,0.79,80.68,203.54,1.0012,143.6173,1.0005,1,14.9902,2
1146270,0.0817,4.32,2220.0,0.2611,1.4081,0.2502,0.297,196.44,557.37,1.0008,626.8083,1.0005,1,35.777,2
1146676,0.0858,4.12,2501.0,0.1654,1.5661,0.3366,0.2683,147.2,417.65,1.0007,298.8119,1.0005,1,29.7348,2
1146834,0.1072,4.56,2453.0,0.111,1.3013,0.2374,0.145,319.28,870.24,1.0003,937.0808,1.0001,1,43.3636,2
1146911,0.1468,3.88,2404.0,0.41,2.496,0.4058,0.371,1857.91,5016.31,1.0002,3756.6532,1.0005,1,74.3352,2
1147261,0.09,4.17,2562.0,0.1492,1.1816,0.1803,0.1863,168.07,434.067,1.0009,444.357,1.0005,2,20.2778,1
1147470,0.0906,3.99,2524.0,0.205,1.5272,0.199,0.197,80.7,217.89,1.0003,235.4444,1.0005,1,29.6993,2
1147487,0.0615,4.21,2495.0,0.2153,1.259,0.2619,0.291,434.55,1173.27,1.0007,1262.8785,1.0005,1,28.4999,2
1147547,0.0577,4.05,2682.0,0.2047,1.3292,0.216,0.169,74.45,190.66,1.0003,230.2543,1.0005,1,59.3473,2
1147584,0.1009,3.6,2516.0,0.24,1.3928,0.2344,0.194,118.91,303.87,1.0012,177.8991,1.0005,1,41.4293,2
1147630,0.1156,3.87,2754.0,0.168,1.3743,0.1887,0.2514,389.22,1083.01,1.0012,837.7444,1.0005,1,45.2464,2
1147879,0.1043,4.03,2428.0,0.2213,1.3272,0.1966,0.4905,311.54,824.44,1.0012,999.2897,1.0005,1,67.9553,2
1148103,0.0842,3.93,2557.0,0.32,1.0,0.2551,0.202,79.48,214.6,1.0006,231.3458,1.0005,1,30.1743,1
1148347,0.1139,4.42,2428.0,0.287,1.4044,0.392,0.329,80.0,216.0,1.0012,184.0061,1.0002,1,39.585,2
1148420,0.1301,4.17,2404.0,0.2325,1.5506,0.2678,0.254,900.46,2404.83,1.0002,1764.3919,1.0005,1,38.8153,2
1148552,0.1825,3.81,2435.0,0.203,1.3588,0.2697,0.3799,3073.78,8066.54,1.0002,5334.4195,1.0005,2,45.4851,2
1148564,0.0354,4.99,2570.0,0.22,1.2602,0.2432,0.144,126.7,355.56,1.0007,484.9666,1.0005,1,38.0762,2
1148568,0.0751,4.01,2543.0,0.664,1.8358,0.4875,0.4209,233.13,615.22,1.0012,687.2549,1.0002,1,68.3436,1
1148711,0.0726,3.95,2755.0,0.2476,1.438,0.2455,0.155,95.58,258.07,1.0004,224.2534,1.0005,4,50.583,2
1148908,0.0718,3.92,2536.0,0.2294,1.4557,0.2124,0.165,167.41,429.473,1.0002,422.8192,1.0005,1,37.9651,1
1148956,0.0577,4.68,2492.0,0.227,1.0415,0.189,0.2,149.05,402.43,1.0012,615.1823,1.0002,1,38.8618,2
1149188,0.0505,3.74,2399.0,0.273,1.2679,0.3143,0.2808,141.8,371.6,1.0007,290.3795,1.0005,1,36.8783,2
1149857,0.0782,4.13,2404.0,0.218,1.374,0.2029,0.242,201.84,558.68,1.0002,398.4018,1.0005,1,28.1861,2
1149965,0.0596,4.43,2375.0,0.2096,1.2,0.19,0.859,136.65,363.6,1.0012,419.2504,1.0005,1,27.9145,2
1150382,0.1291,4.51,2228.0,0.1468,1.1429,0.4015,0.2567,216.26,573.66,1.0003,723.9089,1.0005,1,32.1554,2
1150427,0.1103,4.06,2404.0,0.235,1.361,0.2976,0.1752,626.26,1629.82,1.0002,1416.4697,1.0005,2,42.7153,2
1150704,0.0687,4.44,2226.0,0.199,1.3343,0.191,0.22,74.47,212.99,1.0003,256.92130000000003,1.0005,1,32.7477,2
1150911,0.0657,4.17,2615.0,0.2653,1.3095,0.2429,0.4712,169.12,486.29,1.0003,506.1523,1.0005,1,41.8713,2
1150997,0.2038,4.53,2404.0,0.211,1.0125,0.2514,0.139,305.8,825.66,1.0002,735.8032,1.0005,2,13.3626,2
1151066,0.0722,3.88,2404.0,0.509,1.8233,0.2983,0.2068,79.18,194.269,1.0002,304.8668,1.0005,1,58.3229,2
1151180,0.1028,4.82,2418.0,0.1344,0.8792,0.1507,0.2312,296.62,868.03,1.0009,1000.2072,1.0005,1,36.017,1
1151228,0.0492,4.29,2638.0,0.176,1.5977,0.3419,0.1036,129.13,316.01,1.0003,442.4808,1.0005,1,80.2429,2
